customer_number,use_case,registration_month,kyc_status,spend_volume,spend_transaction_count
10022779,Bills Payment,12/1/20 0:00,1,1637.0,1
10022794,P2P - Consumer to Negosyo Sending,6/1/21 0:00,1,1500.0,1
10022794,Online Purchase,6/1/21 0:00,1,0.0,0
10022814,P2P Sending,8/1/20 0:00,1,450.0,2
10022814,Instapay Sending,8/1/20 0:00,1,26500.0,5
10022854,Online Purchase,6/1/18 0:00,1,1034.0,2
10022854,PAYMAYA SHOP,6/1/18 0:00,1,199.0,1
10022858,Online Purchase,4/1/20 0:00,1,549.0,1
10022859,Online Purchase,11/1/20 0:00,1,379.0,1
10022859,Bills Payment,11/1/20 0:00,1,1550.0,1
10022859,PAYMAYA SHOP,11/1/20 0:00,1,20.0,1
10022859,Instapay Sending,11/1/20 0:00,1,300.0,1
10022865,Pay with PayMaya,8/1/21 0:00,1,764.0,1
10022866,Online Purchase,1/1/16 0:00,1,509.0,1
10022886,Instapay Sending,5/1/21 0:00,1,99970.0,3
10022907,PAYMAYA SHOP,11/1/19 0:00,0,10.0,1
10022957,PAYMAYA SHOP,3/1/21 0:00,1,180.0,2
10022987,Online Purchase,8/1/20 0:00,0,2268.0,4
10023001,P2P Sending,12/1/20 0:00,1,35100.0,5
10023001,PAYMAYA SHOP,12/1/20 0:00,1,640.0,8
10023011,PAYMAYA SHOP,6/1/21 0:00,0,50.0,1
10023011,Pay with PayMaya,6/1/21 0:00,0,458.0,1
10023051,P2P Sending,7/1/20 0:00,1,1100.0,1
10023051,PAYMAYA SHOP,7/1/20 0:00,1,50.0,1
10023111,Pay with PayMaya,5/1/19 0:00,1,2948.37,4
10023111,Bills Payment,5/1/19 0:00,1,1799.0,1
10023111,PAYMAYA SHOP,5/1/19 0:00,1,370.0,8
10023128,Pay with PayMaya,1/1/20 0:00,1,6605.0,1
10023128,Online Purchase,1/1/20 0:00,1,3078.29,2
10023144,Bills Payment,10/1/19 0:00,1,4243.34,1
10023144,P2P - Consumer to Negosyo Sending,10/1/19 0:00,1,4100.0,1
10023144,PAYMAYA SHOP,10/1/19 0:00,1,199.0,2
10023144,Online Purchase,10/1/19 0:00,1,8442.13,10
10023150,Pay with PayMaya,7/1/21 0:00,0,498.0,2
10023184,Instapay Sending,3/1/20 0:00,1,18963.41,1
10023195,Pay with PayMaya,11/1/19 0:00,1,2999.0,1
10023214,Pay with PayMaya,6/1/21 0:00,1,874.0,1
10023248,PAYMAYA SHOP,1/1/18 0:00,1,640.0,6
10023259,PAYMAYA SHOP,7/1/20 0:00,1,796.0,4
1002326,Instapay Sending,3/1/18 0:00,1,41807.0,20
1002326,Bills Payment,3/1/18 0:00,1,11093.3,3
10023267,PAYMAYA SHOP,5/1/20 0:00,1,99.0,1
10023270,Pay with PayMaya,5/1/21 0:00,1,158.0,1
10023287,P2P - Consumer to Negosyo Sending,6/1/18 0:00,1,11000.0,4
10023287,PAYMAYA SHOP,6/1/18 0:00,1,7185.0,98
10023287,Bills Payment,6/1/18 0:00,1,3264.31,4
10023287,P2P Sending,6/1/18 0:00,1,2000.0,2
10023287,Pay with PayMaya,6/1/18 0:00,1,960.0,3
10023287,Instapay Sending,6/1/18 0:00,1,18111.0,11
10023295,Instapay Sending,11/1/18 0:00,1,50.0,1
10023309,PAYMAYA SHOP,6/1/20 0:00,1,15.0,1
10023317,Bills Payment,7/1/18 0:00,1,2018.0,1
10023317,PAYMAYA SHOP,7/1/18 0:00,1,249.0,4
10023317,Online Purchase,7/1/18 0:00,1,149.0,1
10023317,Pay with PayMaya,7/1/18 0:00,1,158.88,1
10023344,PAYMAYA SHOP,7/1/20 0:00,1,760.0,5
10023381,QR,11/1/17 0:00,1,149.0,1
10023389,Pay with PayMaya,3/1/21 0:00,0,1546.0,2
10023440,Online Purchase,2/1/21 0:00,1,499.0,1
10023473,ATM Withdrawal,10/1/19 0:00,1,3718.0,1
10023474,QR,1/1/20 0:00,1,1545.0,5
10023474,Online Purchase,1/1/20 0:00,1,1152.91,2
10023474,PAYMAYA SHOP,1/1/20 0:00,1,100.0,1
10023477,Pay with PayMaya,8/1/21 0:00,0,1520.0,3
10023494,PAYMAYA SHOP,7/1/18 0:00,1,350.0,7
10023494,Instapay Sending,7/1/18 0:00,1,53200.0,14
10023494,Online Purchase,7/1/18 0:00,1,653.0,2
10023494,Bills Payment,7/1/18 0:00,1,3684.6,3
10023497,Instapay Sending,7/1/21 0:00,1,40.0,1
10023497,PAYMAYA SHOP,7/1/21 0:00,1,0.0,0
10023498,P2P Sending,8/1/21 0:00,1,2500.0,1
10023559,P2P - Consumer to Negosyo Sending,2/1/20 0:00,1,300.0,1
10023559,PAYMAYA SHOP,2/1/20 0:00,1,5927.0,60
10023559,Instapay Sending,2/1/20 0:00,1,5100.0,1
10023563,Bills Payment,10/1/19 0:00,1,2701.26,1
10023637,PAYMAYA SHOP,8/1/20 0:00,1,10.0,1
10023637,Bills Payment,8/1/20 0:00,1,5023.58,4
1002366,P2P - Consumer to Negosyo Sending,3/1/21 0:00,1,6350.0,2
1002368,Instapay Sending,10/1/20 0:00,1,50000.0,1
1002368,P2P Sending,10/1/20 0:00,1,30885.0,2
10023740,Online Purchase,11/1/20 0:00,1,17.53,1
10023754,Online Purchase,3/1/20 0:00,1,549.0,1
10023754,PAYMAYA SHOP,3/1/20 0:00,1,1579.0,29
10023757,PAYMAYA SHOP,10/1/20 0:00,1,50.0,1
10023790,P2P - Consumer to Negosyo Sending,4/1/20 0:00,1,1070.0,1
10023795,PAYMAYA SHOP,9/1/20 0:00,1,150.0,9
10023816,PAYMAYA SHOP,8/1/19 0:00,1,750.0,23
10023857,PAYMAYA SHOP,5/1/21 0:00,1,135.0,5
10023879,Pay with PayMaya,2/1/21 0:00,1,4829.0,1
10023922,Instapay Sending,8/1/20 0:00,1,5996.0,1
10023943,Bills Payment,5/1/20 0:00,1,1433.17,1
10023943,P2P Sending,5/1/20 0:00,1,45000.0,9
10023967,Instapay Sending,10/1/19 0:00,1,10000.0,1
10023967,P2P Sending,10/1/19 0:00,1,180750.0,20
10023967,PAYMAYA SHOP,10/1/19 0:00,1,90.0,1
10023967,Pay with PayMaya,10/1/19 0:00,1,200.0,1
10023974,Instapay Sending,11/1/20 0:00,1,10000.0,1
1002400,PAYMAYA SHOP,1/1/20 0:00,1,115.0,3
1002400,Instapay Sending,1/1/20 0:00,1,1520.0,1
1002400,Bills Payment,1/1/20 0:00,1,1516.0,1
10024008,PAYMAYA SHOP,3/1/21 0:00,1,105.0,6
10024014,QR,12/1/19 0:00,1,149.0,1
10024014,Bills Payment,12/1/19 0:00,1,1865.75,1
10024022,PAYMAYA SHOP,1/1/20 0:00,1,40.0,3
10024022,Bills Payment,1/1/20 0:00,1,2143.0,1
10024022,Instapay Sending,1/1/20 0:00,1,4180.0,4
10024032,PAYMAYA SHOP,3/1/21 0:00,0,10.0,1
1002405,PAYMAYA SHOP,12/1/20 0:00,1,350.0,3
1002405,P2P Sending,12/1/20 0:00,1,90000.0,9
10024076,Bills Payment,12/1/17 0:00,1,1700.0,1
10024076,Pay with PayMaya,12/1/17 0:00,1,996.0,1
10024076,Online Purchase,12/1/17 0:00,1,3523.21,6
10024076,PAYMAYA SHOP,12/1/17 0:00,1,0.0,0
10024088,Bills Payment,4/1/17 0:00,1,1019.16,1
10024088,P2P - Consumer to Negosyo Sending,4/1/17 0:00,1,2900.0,4
10024088,P2P Sending,4/1/17 0:00,1,3038.0,4
1002411,P2P Sending,7/1/18 0:00,1,3000.0,1
1002411,PAYMAYA SHOP,7/1/18 0:00,1,898.0,3
1002411,Online Purchase,7/1/18 0:00,1,8612.63,7
1002411,QR,7/1/18 0:00,1,149.0,1
1002411,Bills Payment,7/1/18 0:00,1,20460.93,13
10024113,Instapay Sending,8/1/21 0:00,1,270.0,1
10024113,Online Purchase,8/1/21 0:00,1,0.0,0
10024161,PAYMAYA SHOP,8/1/21 0:00,0,967.0,14
10024161,Pay with PayMaya,8/1/21 0:00,0,1081.0,9
10024171,Bills Payment,3/1/21 0:00,1,2310.0,3
10024171,Instapay Sending,3/1/21 0:00,1,3360.0,2
10024182,Bills Payment,12/1/18 0:00,1,1503.17,1
10024189,PAYMAYA SHOP,4/1/18 0:00,1,2893.0,15
10024193,Instapay Sending,5/1/18 0:00,1,200.0,1
10024193,Bills Payment,5/1/18 0:00,1,2500.0,1
10024273,P2P Sending,3/1/21 0:00,1,60000.0,12
10024288,P2P Sending,9/1/20 0:00,1,4680.0,2
10024288,PAYMAYA SHOP,9/1/20 0:00,1,99.0,1
10024307,PAYMAYA SHOP,3/1/18 0:00,1,0.0,0
10024328,Online Purchase,9/1/19 0:00,1,743.0,2
1002433,PAYMAYA SHOP,6/1/21 0:00,0,170.0,10
10024332,PAYMAYA SHOP,5/1/20 0:00,0,100.0,2
10024332,Pay with PayMaya,5/1/20 0:00,0,15.0,1
10024353,Pay with PayMaya,1/1/18 0:00,1,1957.53,3
10024375,Bills Payment,2/1/20 0:00,1,2460.55,1
10024383,PAYMAYA SHOP,10/1/19 0:00,1,230.0,4
10024383,Instapay Sending,10/1/19 0:00,1,5000.0,1
10024383,Pay with PayMaya,10/1/19 0:00,1,70.0,2
10024407,P2P - Consumer to Negosyo Sending,5/1/20 0:00,1,23300.0,3
10024407,Instapay Sending,5/1/20 0:00,1,30.0,1
10024451,Instapay Sending,7/1/21 0:00,1,151.5,2
10024451,Bills Payment,7/1/21 0:00,1,5908.0,1
10024476,Online Purchase,11/1/19 0:00,1,9504.58,18
10024476,Instapay Sending,11/1/19 0:00,1,40.0,1
10024476,PAYMAYA SHOP,11/1/19 0:00,1,2028.0,4
10024476,P2P Sending,11/1/19 0:00,1,900.0,1
1002448,PAYMAYA SHOP,6/1/20 0:00,1,100.0,1
10024501,Pay with PayMaya,12/1/19 0:00,1,1399.0,1
10024501,PAYMAYA SHOP,12/1/19 0:00,1,1206.0,13
10024516,PAYMAYA SHOP,10/1/18 0:00,1,200.0,1
